filename,max_lat,min_lat,max_lon,min_lon,file_type,file_size_mb,file_format,version,created,utmzone,srs
ST3_A01_2014_P14_laz_9.laz,-2.820037574,-2.829092107,-54.49945169,-54.50695795,pointcloud,37.680465,LAS/LAZ,1,133/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_0.laz,-2.841682244,-2.847113387,-54.48075955,-54.48144632,pointcloud,3.469451,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_1.laz,-2.810966136,-2.820010734,-54.48418596,-54.48713894,pointcloud,42.375543,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_2.laz,-2.82903787,-2.838082495,-54.48190251,-54.48485523,pointcloud,50.861632,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_3.laz,-2.847111082,-2.850601897,-54.4803364,-54.48143454,pointcloud,4.923559,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_4.laz,-2.820002011,-2.829046623,-54.48304369,-54.48599694,pointcloud,48.217931,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_5.laz,-2.805630894,-2.810973771,-54.48532761,-54.48778496,pointcloud,23.196364,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_6.laz,-2.847113478,-2.850690711,-54.48142685,-54.48257066,pointcloud,4.142555,LAS/LAZ,1,133/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P15_laz_7.laz,-2.838075186,-2.847118348,-54.48143463,-54.48371298,pointcloud,26.168761,LAS/LAZ,1,133/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_0.laz,-2.947498642,-2.956540086,-54.94858686,-54.94876442,pointcloud,3.850945,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_1.laz,-2.938457405,-2.94749885,-54.94860345,-54.94878095,pointcloud,3.362374,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_10.laz,-2.965581412,-2.974625614,-54.94871459,-54.95036871,pointcloud,31.688712,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_11.laz,-2.974622345,-2.979494242,-54.94854451,-54.9487145,pointcloud,2.068103,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_2.laz,-2.934288154,-2.938460633,-54.94878104,-54.95042604,pointcloud,16.291333,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_3.laz,-2.956540177,-2.965584371,-54.94873128,-54.95038534,pointcloud,30.110083,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_4.laz,-2.934287857,-2.938457612,-54.94861998,-54.94878856,pointcloud,0.984647,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_5.laz,-2.956539878,-2.965581321,-54.94857022,-54.94874783,pointcloud,4.206134,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_6.laz,-2.94749894,-2.956543127,-54.94874792,-54.95040191,pointcloud,27.544283,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_7.laz,-2.938457702,-2.947501881,-54.94876451,-54.95041843,pointcloud,29.10783,LAS/LAZ,1,133/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_8.laz,-2.974622646,-2.979497306,-54.94870558,-54.95035203,pointcloud,16.750247,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P16_laz_9.laz,-2.965581112,-2.974622555,-54.94855353,-54.94873119,pointcloud,3.989981,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_0.laz,-2.983295346,-2.992352077,-54.76067186,-54.76884708,pointcloud,41.211607,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_1.laz,-3.010469335,-3.016451339,-54.78676469,-54.79145295,pointcloud,20.440044,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_10.laz,-3.009988754,-3.010470115,-54.78677676,-54.78720468,pointcloud,0.188604,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_2.laz,-3.010465284,-3.012695953,-54.78478819,-54.78677667,pointcloud,4.257268,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_3.laz,-2.992352168,-3.001410643,-54.76881059,-54.77782091,pointcloud,37.731808,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_4.laz,-2.999877513,-3.001413438,-54.77780276,-54.77917456,pointcloud,1.123113,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_5.laz,-2.992351953,-2.992467791,-54.76872373,-54.76882881,pointcloud,0.017946,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_6.laz,-3.0014086,-3.002579543,-54.77675631,-54.77780267,pointcloud,0.604645,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_7.laz,-2.989762162,-2.99235679,-54.7688289,-54.77113988,pointcloud,6.165116,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_8.laz,-3.001410734,-3.010469244,-54.77778446,-54.78679489,pointcloud,41.799555,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P17_laz_9.laz,-2.98151303,-2.983300188,-54.76017549,-54.76310534,pointcloud,6.047876,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_0.laz,-2.956139737,-2.958154695,-54.74341403,-54.75091809,pointcloud,12.03492,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_1.laz,-2.944788414,-2.947041289,-54.70767289,-54.71497492,pointcloud,15.548882,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_2.laz,-2.947030124,-2.948493176,-54.70951719,-54.71497036,pointcloud,6.464992,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_3.laz,-2.951455466,-2.955740013,-54.73293577,-54.74193588,pointcloud,24.578445,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_4.laz,-2.953870722,-2.956153935,-54.74192654,-54.75042676,pointcloud,18.117736,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_5.laz,-2.947041379,-2.950908259,-54.71496259,-54.72396175,pointcloud,30.09661,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_6.laz,-2.946625818,-2.947044506,-54.71497045,-54.71653157,pointcloud,0.563353,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_7.laz,-2.949040256,-2.953325287,-54.72394913,-54.73294919,pointcloud,21.44202,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P18_laz_8.laz,-2.956286478,-2.958206738,-54.75091404,-54.75156981,pointcloud,0.885471,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_0.laz,-2.960130107,-2.964402011,-54.70594344,-54.71494355,pointcloud,25.785763,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_1.laz,-2.962498215,-2.965102252,-54.69695053,-54.7059472,pointcloud,14.178205,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_2.laz,-2.964881135,-2.965083483,-54.69619705,-54.69695086,pointcloud,0.182407,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_3.laz,-2.956118269,-2.957285353,-54.73293259,-54.73360897,pointcloud,1.311287,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_4.laz,-2.956099776,-2.959668977,-54.7239362,-54.73293487,pointcloud,29.325305,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_5.laz,-2.957765149,-2.962036721,-54.71493981,-54.72393991,pointcloud,30.792161,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_6.laz,-2.955410517,-2.956118178,-54.73028632,-54.7329363,pointcloud,1.888128,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_7.laz,-2.955357557,-2.956119034,-54.73293496,-54.73335326,pointcloud,0.47769,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_8.laz,-2.965083574,-2.966763906,-54.69694708,-54.70323724,pointcloud,7.334729,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P19_laz_9.laz,-2.965068313,-2.968562055,-54.6896585,-54.69695044,pointcloud,15.88493,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_0.laz,-3.164294965,-3.172359354,-54.85333596,-54.8584091,pointcloud,27.951542,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_1.laz,-3.146190453,-3.155246055,-54.84217265,-54.84945226,pointcloud,34.817243,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_2.laz,-3.154634276,-3.155246857,-54.84943378,-54.84982088,pointcloud,0.225352,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_3.laz,-3.173347432,-3.182404257,-54.85899102,-54.86680769,pointcloud,35.777912,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_4.laz,-3.182399933,-3.184715452,-54.86466198,-54.86736609,pointcloud,7.375877,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_5.laz,-3.1689776,-3.173351756,-54.8583906,-54.86114171,pointcloud,10.328801,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_6.laz,-3.183321824,-3.183922773,-54.86736306,-54.86763125,pointcloud,0.15125,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_7.laz,-3.155246146,-3.16429929,-54.84941517,-54.85549516,pointcloud,37.244335,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_8.laz,-3.155242532,-3.158014836,-54.84768929,-54.84943369,pointcloud,5.271092,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P20_laz_9.laz,-3.145474068,-3.146194456,-54.84257855,-54.84416302,pointcloud,1.087742,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_0.laz,-3.164245109,-3.173289312,-54.82949481,-54.83131234,pointcloud,30.716202,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_1.laz,-3.182326111,-3.191370333,-54.82945696,-54.83127463,pointcloud,30.608465,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_2.laz,-3.147389812,-3.155208285,-54.82953244,-54.8313473,pointcloud,27.311084,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_3.laz,-3.19136661,-3.192596045,-54.82945439,-54.8312557,pointcloud,3.935803,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_4.laz,-3.173285611,-3.182329823,-54.82947591,-54.83129351,pointcloud,31.959859,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P21_laz_5.laz,-3.155204606,-3.1642488,-54.82951365,-54.83133111,pointcloud,36.601732,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_0.laz,-3.092928263,-3.100688167,-54.69905624,-54.70087139,pointcloud,13.274522,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_1.laz,-3.10068433,-3.109727883,-54.69903666,-54.70085465,pointcloud,23.626477,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_2.laz,-3.109724034,-3.118767596,-54.69901703,-54.7008351,pointcloud,27.112892,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_3.laz,-3.136843135,-3.138130657,-54.69897479,-54.70077608,pointcloud,3.312929,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_4.laz,-3.127803437,-3.136847019,-54.6989776,-54.70079581,pointcloud,23.175578,LAS/LAZ,1,133/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P22_laz_5.laz,-3.118763736,-3.127807308,-54.69899735,-54.70081548,pointcloud,24.763361,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_0.laz,-3.109659268,-3.110930099,-54.66966361,-54.670832,pointcloud,2.826293,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_1.laz,-3.109059497,-3.109619112,-54.64268941,-54.65168278,pointcloud,9.010832,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_10.laz,-3.109561166,-3.110847042,-54.62586785,-54.6336971,pointcloud,16.838952,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_11.laz,-3.109578831,-3.110867275,-54.63369436,-54.64268932,pointcloud,21.276668,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_2.laz,-3.109639274,-3.110927511,-54.66067121,-54.66966631,pointcloud,22.776096,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_3.laz,-3.109079641,-3.109639183,-54.65168168,-54.66067511,pointcloud,9.456776,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_4.laz,-3.109021614,-3.109578741,-54.62587069,-54.6336983,pointcloud,7.712193,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_5.laz,-3.109039277,-3.109598965,-54.63369719,-54.64269051,pointcloud,9.300352,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_6.laz,-3.109599056,-3.11088743,-54.64268659,-54.65168159,pointcloud,21.846844,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_7.laz,-3.109119699,-3.109661763,-54.6696664,-54.67083318,pointcloud,1.043459,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_8.laz,-3.109619203,-3.110907509,-54.65167887,-54.66067392,pointcloud,23.280071,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P23_laz_9.laz,-3.109099709,-3.109659177,-54.66067401,-54.66966749,pointcloud,9.081818,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_0.laz,-3.245709414,-3.245719666,-54.88107151,-54.88108853,pointcloud,0.000702,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_1.laz,-3.251169402,-3.254775042,-54.88520562,-54.88795165,pointcloud,5.142073,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_2.laz,-3.245716821,-3.254140395,-54.87963428,-54.88522437,pointcloud,10.138388,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_3.laz,-3.263825692,-3.265988289,-54.89253501,-54.89418175,pointcloud,2.264153,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_4.laz,-3.281936432,-3.282775349,-54.90625284,-54.90797791,pointcloud,1.135062,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_5.laz,-3.263829149,-3.272885713,-54.89416299,-54.90167723,pointcloud,23.345851,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_6.laz,-3.254770375,-3.263829059,-54.88566582,-54.89420056,pointcloud,25.192979,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_7.laz,-3.263017189,-3.263830359,-54.89418184,-54.8948015,pointcloud,0.422284,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_8.laz,-3.27486078,-3.281940679,-54.90313939,-54.90833199,pointcloud,19.217604,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P24_laz_9.laz,-3.272881049,-3.277831536,-54.89938772,-54.90315813,pointcloud,12.907762,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_0.laz,-3.319213529,-3.326277522,-54.52919072,-54.53428258,pointcloud,21.528497,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_1.laz,-3.317239036,-3.322312571,-54.53427503,-54.53793062,pointcloud,14.612698,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_2.laz,-3.310329899,-3.317258592,-54.53571538,-54.54216208,pointcloud,30.745473,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_3.laz,-3.344177433,-3.344309091,-54.51613915,-54.51623329,pointcloud,0.015748,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_4.laz,-3.335270732,-3.344330987,-54.51623305,-54.52488027,pointcloud,37.988211,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_5.laz,-3.344304198,-3.347957641,-54.5142648,-54.51623296,pointcloud,6.949652,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_6.laz,-3.344309182,-3.347264097,-54.51622562,-54.51835496,pointcloud,5.7443,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
ST3_A01_2014_P25_laz_7.laz,-3.33169317,-3.33529341,-54.52266456,-54.52525808,pointcloud,9.437573,LAS/LAZ,1,128/2015,21S,"+proj=utm +zone=21 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
